State,Age Group,Age Group Count,Education Level,Education Count,Mean/Median Income,Value,Poverty/Total Pop,Poverty/Total Pop Count
New Hampshire ,18 to 64 years,850544.0,Total,1103691.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,18 to 64 years,850544.0,Total,1103691.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Less than High School,79687.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Less than High School,79687.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Less than High School,79687.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Less than High School,79687.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Less than High School,79687.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Less than High School,79687.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Proportion Less than HS,0.072,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Proportion Less than HS,0.072,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Proportion Less than HS,0.072,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Proportion Less than HS,0.072,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Proportion Less than HS,0.072,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Proportion Less than HS,0.072,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,High School through Associates,640336.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,High School through Associates,640336.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,High School through Associates,640336.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,High School through Associates,640336.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,High School through Associates,640336.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,High School through Associates,640336.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Proportion HS through AA,0.58,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Proportion HS through AA,0.58,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Proportion HS through AA,0.58,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Proportion HS through AA,0.58,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Proportion HS through AA,0.58,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Proportion HS through AA,0.58,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Bachelor's or Higher,383668.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Bachelor's or Higher,383668.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Bachelor's or Higher,383668.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Bachelor's or Higher,383668.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Bachelor's or Higher,383668.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Bachelor's or Higher,383668.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Proportion BA or Higher,0.348,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Proportion BA or Higher,0.348,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Proportion BA or Higher,0.348,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Proportion BA or Higher,0.348,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Proportion BA or Higher,0.348,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Proportion BA or Higher,0.348,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Total,1103691.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Total,1103691.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Total,1103691.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,65 years and over,253147.0,Total,1103691.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,65 years and over,253147.0,Total,1103691.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,65 years and over,253147.0,Total,1103691.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Less than High School,79687.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Less than High School,79687.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Less than High School,79687.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Less than High School,79687.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Less than High School,79687.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Less than High School,79687.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Proportion Less than HS,0.072,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Proportion Less than HS,0.072,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Proportion Less than HS,0.072,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Proportion Less than HS,0.072,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Proportion Less than HS,0.072,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Proportion Less than HS,0.072,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,High School through Associates,640336.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,High School through Associates,640336.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,High School through Associates,640336.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,High School through Associates,640336.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,High School through Associates,640336.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,High School through Associates,640336.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Proportion HS through AA,0.58,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Proportion HS through AA,0.58,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Proportion HS through AA,0.58,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Proportion HS through AA,0.58,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Proportion HS through AA,0.58,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Proportion HS through AA,0.58,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Bachelor's or Higher,383668.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Bachelor's or Higher,383668.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Bachelor's or Higher,383668.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Bachelor's or Higher,383668.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Bachelor's or Higher,383668.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Bachelor's or Higher,383668.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Proportion BA or Higher,0.348,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Proportion BA or Higher,0.348,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Proportion BA or Higher,0.348,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Proportion BA or Higher,0.348,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Proportion BA or Higher,0.348,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Proportion BA or Higher,0.348,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Total,1103691.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Total,1103691.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Total,1103691.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Total,1359711.0,Total,1103691.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Total,1359711.0,Total,1103691.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Total,1359711.0,Total,1103691.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Less than High School,79687.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Less than High School,79687.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Less than High School,79687.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Less than High School,79687.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Less than High School,79687.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Less than High School,79687.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Proportion Less than HS,0.072,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Proportion Less than HS,0.072,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Proportion Less than HS,0.072,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Proportion Less than HS,0.072,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Proportion Less than HS,0.072,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Proportion Less than HS,0.072,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,High School through Associates,640336.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,High School through Associates,640336.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,High School through Associates,640336.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,High School through Associates,640336.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,High School through Associates,640336.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,High School through Associates,640336.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Proportion HS through AA,0.58,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Proportion HS through AA,0.58,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Proportion HS through AA,0.58,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Proportion HS through AA,0.58,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Proportion HS through AA,0.58,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Proportion HS through AA,0.58,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Bachelor's or Higher,383668.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Bachelor's or Higher,383668.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Bachelor's or Higher,383668.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Bachelor's or Higher,383668.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Bachelor's or Higher,383668.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Bachelor's or Higher,383668.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Proportion BA or Higher,0.348,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Proportion BA or Higher,0.348,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Proportion BA or Higher,0.348,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Proportion BA or Higher,0.348,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Proportion BA or Higher,0.348,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Proportion BA or Higher,0.348,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Total,1103691.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Total,1103691.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Total,1103691.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion under 18,0.188,Total,1103691.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion under 18,0.188,Total,1103691.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Proportion under 18,0.188,Total,1103691.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion between 18 and 64,0.626,Less than High School,79687.0,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion between 18 and 64,0.626,Less than High School,79687.0,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Proportion between 18 and 64,0.626,Less than High School,79687.0,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion between 18 and 64,0.626,Less than High School,79687.0,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion between 18 and 64,0.626,Less than High School,79687.0,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Proportion between 18 and 64,0.626,Less than High School,79687.0,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion between 18 and 64,0.626,Proportion Less than HS,0.072,Median Income,55283.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion between 18 and 64,0.626,Proportion Less than HS,0.072,Median Income,55283.0,Total Estimate,1316495.0
New Hampshire ,Proportion between 18 and 64,0.626,Proportion Less than HS,0.072,Median Income,55283.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion between 18 and 64,0.626,Proportion Less than HS,0.072,Mean Income,72048.0,Below Poverty Estimate,95711.0
New Hampshire ,Proportion between 18 and 64,0.626,Proportion Less than HS,0.072,Mean Income,72048.0,Total Estimate,1316495.0
New Hampshire ,Proportion between 18 and 64,0.626,Proportion Less than HS,0.072,Mean Income,72048.0,Percent Estimate,0.072701377521373
New Hampshire ,Proportion between 18 and 64,0.626,High School through Associates,640336.0,Median Income,55283.0,Below Poverty Estimate,95711.0
